Date,Open PRs,Open Issues, Open Issues Mean Created Date, Open Issues Median Created Date, Open PRs Mean Date, Open PRs Median Date
2023-May-10 06:34:06,1,0,,,2022-10-04 05:09:23,2022-10-04 05:09:23
2023-May-11 06:33:36,1,0,,,2022-10-04 05:09:23,2022-10-04 05:09:23
2023-May-12 06:33:45,1,0,,,2022-10-04 05:09:23,2022-10-04 05:09:23
2023-May-13 06:32:56,1,0,,,2022-10-04 05:09:23,2022-10-04 05:09:23
2023-May-14 06:32:57,1,0,,,2022-10-04 05:09:23,2022-10-04 05:09:23
2023-May-15 06:34:33,1,0,,,2022-10-04 05:09:23,2022-10-04 05:09:23
2023-May-16 06:33:50,1,0,,,2022-10-04 05:09:23,2022-10-04 05:09:23
2023-May-17 06:33:42,1,0,,,2022-10-04 05:09:23,2022-10-04 05:09:23
2023-May-18 06:33:52,1,0,,,2022-10-04 05:09:23,2022-10-04 05:09:23
2023-May-19 06:33:47,1,0,,,2022-10-04 05:09:23,2022-10-04 05:09:23
2023-May-20 06:32:56,1,0,,,2022-10-04 05:09:23,2022-10-04 05:09:23
2023-May-21 06:32:56,1,0,,,2022-10-04 05:09:23,2022-10-04 05:09:23
2023-May-22 06:34:44,1,0,,,2022-10-04 05:09:23,2022-10-04 05:09:23
2023-May-23 06:33:49,1,0,,,2022-10-04 05:09:23,2022-10-04 05:09:23
2023-May-24 06:33:50,1,0,,,2022-10-04 05:09:23,2022-10-04 05:09:23
2023-May-25 06:34:14,1,0,,,2022-10-04 05:09:23,2022-10-04 05:09:23
2023-May-26 06:33:41,1,0,,,2022-10-04 05:09:23,2022-10-04 05:09:23
2023-May-27 06:33:00,1,0,,,2022-10-04 05:09:23,2022-10-04 05:09:23
2023-May-28 06:33:09,1,0,,,2022-10-04 05:09:23,2022-10-04 05:09:23
2023-May-29 06:34:56,1,0,,,2022-10-04 05:09:23,2022-10-04 05:09:23
2023-May-30 06:33:34,1,0,,,2022-10-04 05:09:23,2022-10-04 05:09:23
2023-May-31 06:34:50,1,0,,,2022-10-04 05:09:23,2022-10-04 05:09:23
2023-Jun-01 06:34:54,1,0,,,2022-10-04 05:09:23,2022-10-04 05:09:23
2023-Jun-02 06:33:34,1,0,,,2022-10-04 05:09:23,2022-10-04 05:09:23
2023-Jun-03 06:32:59,1,0,,,2022-10-04 05:09:23,2022-10-04 05:09:23
2023-Jun-04 06:32:51,1,0,,,2022-10-04 05:09:23,2022-10-04 05:09:23
2023-Jun-05 06:34:59,1,0,,,2022-10-04 05:09:23,2022-10-04 05:09:23
2023-Jun-06 06:33:27,1,0,,,2022-10-04 05:09:23,2022-10-04 05:09:23
2023-Jun-07 06:33:56,1,0,,,2022-10-04 05:09:23,2022-10-04 05:09:23
2023-Jun-08 06:34:10,1,0,,,2022-10-04 05:09:23,2022-10-04 05:09:23
2023-Jun-09 06:34:24,1,0,,,2022-10-04 05:09:23,2022-10-04 05:09:23
2023-Jun-10 06:33:03,1,0,,,2022-10-04 05:09:23,2022-10-04 05:09:23
2023-Jun-11 06:33:44,1,0,,,2022-10-04 05:09:23,2022-10-04 05:09:23
2023-Jun-12 06:35:10,1,0,,,2022-10-04 05:09:23,2022-10-04 05:09:23
