date,issues,closed,age,nm_issues,nm_closed,nm_age
2024-Dec-03,180,0,177,104,0,204
2024-Dec-04,183,1,168,104,0,205
2024-Dec-05,183,1,169,104,0,206
2024-Dec-06,184,3,168,104,1,207
2024-Dec-07,182,0,173,104,0,208
2024-Dec-08,184,0,170,105,0,207
2024-Dec-09,184,0,171,105,0,208
2024-Dec-10,184,2,172,105,1,209
2024-Dec-11,185,2,172,105,1,210
2024-Dec-12,185,3,173,105,0,211
2024-Dec-13,185,3,174,105,0,212
2024-Dec-14,182,0,176,105,0,213
2024-Dec-15,183,0,176,105,0,214
2024-Dec-16,184,5,175,105,1,215
2024-Dec-17,181,1,181,104,0,218
2024-Dec-18,180,1,184,104,1,219
2024-Dec-19,180,1,185,104,0,220
2024-Dec-20,182,3,182,104,0,221
2024-Dec-21,180,0,183,104,0,222
2024-Dec-22,180,0,184,104,0,223
2024-Dec-23,180,0,185,104,0,224
2024-Dec-24,180,0,186,104,0,225
2024-Dec-25,184,0,182,104,0,226
2024-Dec-26,184,0,183,104,0,227
2024-Dec-27,184,0,184,104,0,228
2024-Dec-28,184,0,185,104,0,229
2024-Dec-29,184,0,186,104,0,230
2024-Dec-30,184,0,187,104,0,231
2024-Dec-31,184,0,188,104,0,232
2025-Jan-01,184,0,189,104,0,233
2025-Jan-02,184,0,190,104,0,234
2025-Jan-03,184,0,191,104,0,235
2025-Jan-04,184,0,192,104,0,236
2025-Jan-05,184,0,193,104,0,237
2025-Jan-06,184,6,194,104,1,238
2025-Jan-07,182,0,197,103,0,242
2025-Jan-08,182,2,198,103,0,243
2025-Jan-09,183,0,197,104,0,241
2025-Jan-10,185,1,198,105,1,240
2025-Jan-11,184,0,199,104,0,243
2025-Jan-12,184,0,200,104,0,244
2025-Jan-13,184,0,201,104,0,245
2025-Jan-14,184,0,202,104,0,246
2025-Jan-15,186,5,202,104,3,247
2025-Jan-16,183,2,203,101,0,246
2025-Jan-17,182,2,204,101,0,247
2025-Jan-18,183,0,205,101,0,248
2025-Jan-19,183,0,206,101,0,249
2025-Jan-20,183,0,207,101,0,250
2025-Jan-21,185,2,208,102,0,241
2025-Jan-22,185,1,209,102,1,242
2025-Jan-23,186,1,209,102,0,243
2025-Jan-24,187,1,209,102,0,244
2025-Jan-25,187,0,210,102,0,245
2025-Jan-26,187,0,211,102,0,246
2025-Jan-27,187,5,212,102,2,247
2025-Jan-28,182,0,215,100,0,260
2025-Jan-29,184,0,216,101,0,259
2025-Jan-30,189,2,215,101,0,260
2025-Jan-31,193,4,209,101,0,261
2025-Feb-01,191,0,212,101,0,262
2025-Feb-02,191,0,213,101,0,263
2025-Feb-03,191,0,214,101,0,264
2025-Feb-04,191,0,215,101,0,265
2025-Feb-05,192,1,215,102,0,256
2025-Feb-06,194,1,212,103,1,247
2025-Feb-07,198,5,206,104,0,232
2025-Feb-08,196,1,208,105,0,227
2025-Feb-09,195,0,211,105,0,228
2025-Feb-10,195,1,212,105,0,229
2025-Feb-11,196,2,211,105,1,230
2025-Feb-12,202,0,204,105,0,231
2025-Feb-13,203,5,205,105,0,232
2025-Feb-14,202,7,206,106,0,233
2025-Feb-15,197,0,214,107,0,234
2025-Feb-16,198,0,215,107,0,235
2025-Feb-17,198,0,216,107,0,236
2025-Feb-18,198,1,217,107,0,237
2025-Feb-19,199,7,218,107,0,238
2025-Feb-20,196,3,220,107,1,239
2025-Feb-21,199,0,220,108,0,239
2025-Feb-22,201,0,214,108,0,240
2025-Feb-23,201,0,215,108,0,241
2025-Feb-24,203,3,216,109,0,240
2025-Feb-25,201,6,217,109,1,241
2025-Feb-26,199,3,218,108,0,240
2025-Feb-27,202,9,218,108,0,241
2025-Feb-28,196,3,227,109,0,239
2025-Mar-01,193,0,231,109,0,240
2025-Mar-02,195,0,229,109,0,241
2025-Mar-03,195,2,230,109,0,242
2025-Mar-04,195,1,231,109,1,243
2025-Mar-05,198,4,228,109,1,244
2025-Mar-06,198,12,225,110,1,244
2025-Mar-07,194,1,235,110,0,245
2025-Mar-08,196,0,232,110,0,246
2025-Mar-09,198,0,228,110,0,247
2025-Mar-10,198,5,229,110,0,248
2025-Mar-11,194,0,239,110,0,249
2025-Mar-12,199,3,230,111,0,249
2025-Mar-13,200,2,227,112,0,245
2025-Mar-14,201,2,223,114,0,238
2025-Mar-15,201,0,224,114,0,239
2025-Mar-16,202,0,221,114,0,240
2025-Mar-17,203,0,219,115,0,237
2025-Mar-18,210,4,215,115,0,238
2025-Mar-19,208,1,216,115,0,239
2025-Mar-20,208,5,217,115,1,240
2025-Mar-21,205,1,220,114,0,245
2025-Mar-22,206,0,220,114,0,246
2025-Mar-23,206,0,221,114,0,247
2025-Mar-24,206,3,222,114,1,248
2025-Mar-25,205,0,223,113,0,252
2025-Mar-26,206,0,223,113,0,253
2025-Mar-27,209,5,224,114,0,251
2025-Mar-28,206,1,225,115,0,248
2025-Mar-29,206,0,226,115,0,249
2025-Mar-30,206,0,227,115,0,250
2025-Mar-31,206,2,228,115,0,251
2025-Apr-01,206,4,229,115,0,252
2025-Apr-02,206,2,230,115,0,253
2025-Apr-03,206,4,231,115,0,254
2025-Apr-04,207,2,232,116,0,254
2025-Apr-05,209,1,233,116,0,255
2025-Apr-06,209,0,234,116,0,256
2025-Apr-07,209,7,235,116,1,257
2025-Apr-08,206,1,236,115,0,259
2025-Apr-09,209,6,237,117,0,258
2025-Apr-10,207,3,238,117,1,259
2025-Apr-11,207,3,239,116,0,261
2025-Apr-12,207,0,240,116,0,262
2025-Apr-13,207,0,241,116,0,263
2025-Apr-14,211,0,242,117,0,263
2025-Apr-15,216,7,243,117,1,264
2025-Apr-16,215,4,244,118,0,261
2025-Apr-17,214,2,245,119,0,257
2025-Apr-18,213,2,246,120,0,253
2025-Apr-19,214,0,247,120,0,254
2025-Apr-20,215,0,248,120,0,255
2025-Apr-21,215,5,249,120,3,256
2025-Apr-22,214,1,250,117,0,262
2025-Apr-23,221,6,247,117,1,263
2025-Apr-24,216,26,251,117,12,264
2025-Apr-25,195,12,225,105,7,240
2025-Apr-26,186,0,245,99,0,250
2025-Apr-27,189,0,235,99,0,251
2025-Apr-28,189,10,236,99,2,252
2025-Apr-29,184,7,251,98,0,254
2025-Apr-30,185,5,252,98,0,255
2025-May-01,188,6,243,98,0,256
2025-May-02,185,7,254,98,0,257
2025-May-03,183,0,256,99,0,257
2025-May-04,184,0,256,99,0,258
2025-May-05,185,7,257,100,2,259
2025-May-06,181,3,260,98,0,261
2025-May-07,179,1,261,98,0,262
2025-May-08,180,1,262,98,0,263
2025-May-09,181,1,263,98,0,264
2025-May-10,183,0,263,98,0,265
2025-May-11,184,0,263,98,0,266
2025-May-12,184,0,264,98,0,267
2025-May-13,186,2,262,99,0,267
2025-May-14,187,0,259,99,0,268
2025-May-15,187,1,260,99,0,269
2025-May-16,187,0,261,100,0,270
2025-May-17,191,0,247,101,0,271
2025-May-18,191,0,248,101,0,272
2025-May-19,191,0,249,101,0,273
2025-May-20,191,7,250,101,0,274
2025-May-21,186,6,270,102,1,275
2025-May-22,188,3,264,102,0,276
2025-May-23,188,2,265,103,0,277
2025-May-24,187,0,269,103,0,278
2025-May-25,189,0,263,105,0,270
2025-May-26,189,0,264,105,0,271
2025-May-27,192,4,256,107,0,265
2025-May-28,195,4,255,110,2,255
2025-May-29,192,1,256,108,0,262
2025-May-30,195,3,257,108,3,263
2025-May-31,194,0,258,106,0,273
2025-Jun-01,195,0,259,106,0,274
2025-Jun-02,196,0,256,106,0,275
2025-Jun-03,196,3,257,106,0,276
2025-Jun-04,194,10,262,106,2,277
2025-Jun-05,189,1,264,106,1,278
2025-Jun-06,190,6,265,105,1,282
2025-Jun-07,187,0,268,104,0,287
2025-Jun-08,187,0,269,104,0,288
2025-Jun-09,188,5,269,105,1,285
2025-Jun-10,189,5,269,104,1,290
2025-Jun-11,190,3,270,103,0,296
2025-Jun-12,189,5,271,103,1,297
2025-Jun-13,186,0,278,103,0,298
2025-Jun-14,188,0,274,103,0,299
2025-Jun-15,188,0,275,103,0,300
2025-Jun-16,188,0,276,103,0,301
2025-Jun-17,189,0,276,104,0,297
2025-Jun-18,189,4,277,104,1,298
2025-Jun-19,191,1,277,103,0,304
2025-Jun-20,191,4,278,103,0,305
2025-Jun-21,188,0,281,103,0,306
2025-Jun-22,188,0,282,103,0,307
2025-Jun-23,188,0,283,103,0,308
2025-Jun-24,192,6,282,104,0,304
2025-Jun-25,193,4,283,105,1,301
2025-Jun-26,192,3,284,105,2,302
2025-Jun-27,190,0,286,104,0,307
2025-Jun-28,193,0,286,106,0,301
2025-Jun-29,194,0,287,107,0,298
2025-Jun-30,194,1,288,107,0,299
2025-Jul-01,196,1,285,108,1,295
2025-Jul-02,196,3,286,108,3,296
2025-Jul-03,195,11,291,105,3,309
2025-Jul-04,190,0,293,105,0,310
2025-Jul-05,192,0,293,105,0,311
2025-Jul-06,192,0,294,105,0,312
2025-Jul-07,192,1,295,105,0,313
2025-Jul-08,192,1,296,105,0,314
2025-Jul-09,192,1,297,106,1,312
2025-Jul-10,195,0,298,107,0,309
2025-Jul-11,197,2,290,109,0,299
2025-Jul-12,196,0,296,110,0,300
2025-Jul-13,196,0,297,110,0,301
2025-Jul-14,197,0,293,110,0,302
2025-Jul-15,198,1,292,111,1,303
2025-Jul-16,200,4,292,112,1,304
2025-Jul-17,200,6,293,112,1,305
2025-Jul-18,200,1,294,113,0,306
2025-Jul-19,201,0,295,114,0,299
2025-Jul-20,202,0,294,115,0,292
2025-Jul-21,204,3,293,117,3,292
2025-Jul-22,206,1,293,116,0,294
2025-Jul-23,207,1,293,117,0,294
2025-Jul-24,208,1,291,118,0,295
2025-Jul-25,208,5,292,119,4,295
2025-Jul-26,207,0,296,115,0,298
2025-Jul-27,208,0,294,116,0,299
2025-Jul-28,212,5,291,120,4,295
2025-Jul-29,208,2,296,117,0,300
2025-Jul-30,210,1,295,117,0,301
2025-Jul-31,210,3,296,117,1,302
2025-Aug-01,209,4,297,117,0,303
2025-Aug-02,209,0,298,119,0,303
2025-Aug-03,210,0,299,119,0,304
2025-Aug-04,210,3,300,119,1,305
2025-Aug-05,209,3,301,118,0,307
2025-Aug-06,209,3,302,118,0,308
2025-Aug-07,213,6,301,119,2,308
2025-Aug-08,214,2,301,118,0,310
2025-Aug-09,215,0,302,118,0,311
2025-Aug-10,217,0,301,118,0,312
2025-Aug-11,218,3,302,119,0,312
2025-Aug-12,218,0,303,120,0,310
2025-Aug-13,220,0,303,121,0,309
2025-Aug-14,220,5,304,121,1,310
2025-Aug-15,222,5,305,120,0,313
2025-Aug-16,218,0,307,120,0,314
2025-Aug-17,220,0,307,120,0,315
2025-Aug-18,221,1,308,121,1,314
2025-Aug-19,223,3,308,120,0,317
2025-Aug-20,225,3,308,120,0,318
2025-Aug-21,224,1,310,121,0,317
2025-Aug-22,224,1,311,121,0,318
2025-Aug-23,225,1,311,123,1,318
2025-Aug-24,226,0,310,123,0,319
2025-Aug-25,226,1,311,123,1,320
2025-Aug-26,227,4,311,123,1,321
2025-Aug-27,225,0,315,122,0,323
2025-Aug-28,228,3,306,124,1,322
2025-Aug-29,230,4,298,126,1,321
2025-Aug-30,226,0,316,125,0,323
2025-Aug-31,230,0,300,129,0,321
2025-Sep-01,232,0,298,130,0,322
2025-Sep-02,232,1,299,130,0,323
2025-Sep-03,231,4,301,130,0,324
2025-Sep-04,236,3,291,132,0,325
2025-Sep-05,237,11,290,132,2,326
2025-Sep-06,232,0,303,130,0,327
2025-Sep-07,233,1,304,130,1,328
2025-Sep-08,234,10,301,131,3,329
2025-Sep-09,226,0,326,128,0,331
2025-Sep-10,227,5,326,128,2,332
2025-Sep-11,224,0,331,127,0,333
2025-Sep-12,225,0,331,128,0,334
2025-Sep-13,225,1,332,128,0,335
2025-Sep-14,225,0,333,128,0,336
2025-Sep-15,228,1,324,131,1,336
2025-Sep-16,229,4,319,131,2,337
2025-Sep-17,226,0,334,129,0,338
2025-Sep-18,228,4,327,131,2,339
2025-Sep-19,227,4,335,131,1,340
2025-Sep-20,227,0,336,131,0,341
2025-Sep-21,230,1,321,132,0,342
2025-Sep-22,230,4,322,133,2,342
2025-Sep-23,228,0,332,132,0,344
2025-Sep-24,229,1,327,133,1,344
2025-Sep-25,231,0,323,133,0,345
2025-Sep-26,231,4,324,133,1,346
2025-Sep-27,231,0,325,134,0,347
2025-Sep-28,234,0,321,135,0,347
2025-Sep-29,237,4,314,138,3,338
2025-Sep-30,233,4,327,135,1,349
2025-Oct-01,230,0,331,135,0,350
2025-Oct-02,230,1,332,135,0,351
2025-Oct-03,231,0,331,135,0,352
2025-Oct-04,232,1,331,135,1,353
2025-Oct-05,233,0,332,135,0,354
2025-Oct-06,233,2,333,135,0,355
2025-Oct-07,231,2,335,135,1,356
2025-Oct-08,231,2,336,136,2,355
2025-Oct-09,230,0,339,135,0,358
2025-Oct-10,231,4,338,135,3,359
2025-Oct-11,233,1,338,133,1,361
2025-Oct-12,234,0,335,133,0,362
2025-Oct-13,234,0,336,133,0,363
2025-Oct-14,234,6,337,133,3,364
2025-Oct-15,229,3,343,130,1,366
2025-Oct-16,232,3,339,129,0,367
2025-Oct-17,230,3,344,129,1,368
2025-Oct-18,229,0,346,128,0,369
2025-Oct-19,229,0,347,128,0,370
2025-Oct-20,229,2,348,128,1,371
2025-Oct-21,227,2,354,127,0,372
2025-Oct-22,227,1,355,127,1,373
2025-Oct-23,234,2,340,130,1,374
2025-Oct-24,235,4,339,130,1,375
2025-Oct-25,233,0,344,129,0,376
2025-Oct-26,233,0,345,129,0,377
2025-Oct-27,233,1,346,129,0,378
2025-Oct-28,232,4,351,129,2,379
2025-Oct-29,230,0,356,129,0,380
2025-Oct-30,234,1,347,130,0,381
2025-Oct-31,234,0,348,130,0,382
2025-Nov-01,235,0,347,131,0,382
2025-Nov-02,235,0,348,131,0,383
2025-Nov-03,235,1,349,131,1,384
2025-Nov-04,241,2,333,137,1,368
2025-Nov-05,239,0,347,136,0,375
2025-Nov-06,239,0,348,136,0,376
2025-Nov-07,239,0,349,136,0,377
2025-Nov-08,239,0,350,136,0,378
2025-Nov-09,239,0,351,136,0,379
2025-Nov-10,239,1,352,136,1,380
2025-Nov-11,238,0,346,135,0,375
2025-Nov-12,238,0,347,135,0,376
2025-Nov-13,239,4,342,135,1,377
2025-Nov-14,238,1,349,134,0,384
2025-Nov-15,240,0,343,137,0,374
2025-Nov-16,240,0,344,137,0,375
2025-Nov-17,240,3,345,137,2,376
2025-Nov-18,237,2,360,135,0,382
2025-Nov-19,236,0,363,135,0,383
2025-Nov-20,239,1,349,135,0,384
2025-Nov-21,241,4,348,136,0,382
2025-Nov-22,239,0,351,136,0,383
2025-Nov-23,240,0,351,136,0,384
2025-Nov-24,240,0,352,136,0,385
2025-Nov-25,240,4,353,136,0,386
2025-Nov-26,238,1,361,136,1,387
2025-Nov-27,238,1,362,136,1,388
2025-Nov-28,238,0,363,136,0,389
2025-Nov-29,241,0,356,139,0,387
2025-Nov-30,242,0,341,139,0,388
2025-Dec-01,242,2,342,139,2,389
2025-Dec-02,240,0,360,137,0,391
2025-Dec-03,243,0,328,138,0,391
2025-Dec-04,243,4,329,138,0,392
2025-Dec-05,240,1,363,138,0,393
2025-Dec-06,241,2,363,139,0,394
2025-Dec-07,244,0,332,142,0,383
2025-Dec-08,245,8,333,143,7,384
2025-Dec-09,244,0,334,139,0,397
2025-Dec-10,244,0,335,139,0,398
2025-Dec-11,246,3,331,140,1,393
2025-Dec-12,245,1,337,140,1,394
2025-Dec-13,245,0,329,140,0,389
2025-Dec-14,246,0,328,140,0,390
2025-Dec-15,246,3,329,140,2,391
2025-Dec-16,244,0,336,138,0,398
2025-Dec-17,245,0,333,138,0,399
2025-Dec-18,245,8,334,138,5,400
2025-Dec-19,241,2,344,133,0,413
2025-Dec-20,240,0,361,134,0,411
2025-Dec-21,241,0,346,134,0,412
2025-Dec-22,242,0,347,135,0,411
2025-Dec-23,243,0,348,136,0,411
2025-Dec-24,244,0,344,137,0,412
2025-Dec-25,247,0,338,140,0,401
2025-Dec-26,248,0,338,141,0,402
2025-Dec-27,250,8,338,143,8,399
2025-Dec-28,242,0,353,135,0,417
2025-Dec-29,242,0,354,135,0,418
2025-Dec-30,243,0,355,136,0,418
2025-Dec-31,243,1,356,136,1,419
2026-Jan-01,243,0,357,136,0,420
2026-Jan-02,243,0,358,136,0,421
2026-Jan-03,243,0,359,136,0,422
2026-Jan-04,243,0,360,136,0,423
2026-Jan-05,243,0,361,136,0,424
2026-Jan-06,244,0,357,136,0,425
2026-Jan-07,244,0,358,136,0,426
2026-Jan-08,245,1,355,137,1,427
2026-Jan-09,244,2,354,136,0,422
2026-Jan-10,244,1,355,137,1,417
2026-Jan-11,248,0,353,140,0,416
2026-Jan-12,248,0,354,140,0,417
2026-Jan-13,249,2,355,141,0,416
2026-Jan-14,247,0,357,141,0,417
2026-Jan-15,247,0,358,141,0,418
2026-Jan-16,249,0,358,141,0,419
2026-Jan-17,251,0,353,142,0,412
2026-Jan-18,254,0,352,144,0,390
2026-Jan-19,254,0,353,144,0,391
2026-Jan-20,254,6,354,144,1,392
2026-Jan-21,253,8,356,144,2,393
2026-Jan-22,252,4,356,142,3,371
2026-Jan-23,251,3,357,141,0,379
2026-Jan-24,249,0,358,141,0,380
2026-Jan-25,250,0,359,141,0,381
2026-Jan-26,251,1,360,142,0,375
2026-Jan-27,253,18,354,143,7,369
2026-Jan-28,237,7,348,137,2,364
2026-Jan-29,237,6,318,136,1,355
2026-Jan-30,234,7,323,137,1,356
2026-Jan-31,233,0,324,138,0,355
2026-Feb-01,235,0,324,139,0,354
2026-Feb-02,235,1,325,139,0,355
2026-Feb-03,235,6,326,140,2,355
2026-Feb-04,234,3,325,138,2,356
2026-Feb-05,235,8,325,139,5,356
2026-Feb-06,229,3,325,135,1,359
2026-Feb-07,228,0,326,134,0,359
2026-Feb-08,229,0,327,134,0,360
2026-Feb-09,229,4,328,134,1,361
2026-Feb-10,228,1,329,134,0,362
2026-Feb-11,232,8,307,136,2,349
2026-Feb-12,230,3,320,136,0,350
2026-Feb-13,233,7,309,136,0,351
2026-Feb-14,228,0,322,137,0,338
2026-Feb-15,230,0,311,138,0,339
2026-Feb-16,231,0,312,139,0,339
2026-Feb-17,231,5,313,139,2,340
2026-Feb-18,227,1,337,138,1,342
2026-Feb-19,227,2,338,137,0,343
2026-Feb-20,230,4,316,139,1,343
2026-Feb-21,231,1,313,142,1,314
2026-Feb-22,232,1,312,142,1,315
2026-Feb-23,232,4,313,142,3,316
2026-Feb-24,230,1,318,140,1,334
2026-Feb-25,231,2,317,141,1,322
2026-Feb-26,230,1,320,140,0,336
2026-Feb-27,230,0,321,140,0,337
2026-Feb-28,232,0,318,141,0,325
2026-Mar-01,234,0,318,141,0,326
2026-Mar-02,234,4,319,141,1,327
2026-Mar-03,230,2,325,140,0,341
2026-Mar-04,233,4,321,143,4,321
2026-Mar-05,234,5,318,141,2,322
2026-Mar-06,232,1,319,141,0,323
2026-Mar-07,232,0,320,141,0,324
2026-Mar-08,234,0,317,141,0,325
2026-Mar-09,234,4,318,141,0,326
2026-Mar-10,232,3,323,141,1,327
2026-Mar-11,230,2,328,140,1,332
2026-Mar-12,229,2,329,140,0,333
2026-Mar-13,233,1,322,142,0,330
2026-Mar-14,234,0,320,143,0,330
2026-Mar-15,235,0,319,143,0,331
2026-Mar-16,237,6,317,144,1,325
2026-Mar-17,234,4,323,144,2,326
2026-Mar-18,231,1,327,143,0,319
2026-Mar-19,231,3,328,143,2,320
2026-Mar-20,231,1,329,143,0,321
2026-Mar-21,231,0,330,143,0,322
2026-Mar-22,234,0,324,144,0,318
2026-Mar-23,234,6,325,144,4,319
2026-Mar-24,229,2,333,141,1,340
2026-Mar-25,230,1,334,142,0,334
2026-Mar-26,233,3,330,145,1,317
2026-Mar-27,237,7,318,145,0,315
2026-Mar-28,234,0,318,145,0,316
2026-Mar-29,235,0,317,145,0,317
2026-Mar-30,236,8,315,145,4,318
2026-Mar-31,236,5,316,145,3,319
2026-Apr-01,231,1,327,142,0,328
2026-Apr-02,231,1,328,142,1,329
2026-Apr-03,233,2,325,142,0,330
2026-Apr-04,235,0,323,143,0,326
2026-Apr-05,236,0,321,143,0,327
2026-Apr-06,237,2,319,144,1,327
2026-Apr-07,238,10,317,146,6,320
2026-Apr-08,232,2,332,141,0,340
2026-Apr-09,231,3,335,141,1,341
2026-Apr-10,229,1,342,140,0,350
2026-Apr-11,237,2,324,141,0,343
2026-Apr-12,236,1,328,141,0,344
2026-Apr-13,235,8,332,141,2,345
2026-Apr-14,231,2,340,139,0,361
2026-Apr-15,232,5,339,139,2,362
2026-Apr-16,231,4,342,139,1,363
2026-Apr-17,235,9,336,141,1,349
2026-Apr-18,230,0,347,140,0,358
2026-Apr-19,231,0,345,140,0,359
2026-Apr-20,231,1,346,140,0,360
2026-Apr-21,231,1,347,140,0,361
2026-Apr-22,231,4,348,141,1,354
2026-Apr-23,229,4,345,141,3,355
2026-Apr-24,229,4,343,140,1,351
2026-Apr-25,227,0,347,139,0,357
2026-Apr-26,230,0,342,141,0,348
2026-Apr-27,230,3,343,141,0,349
2026-Apr-28,231,9,341,143,2,347
2026-Apr-29,229,1,348,142,1,350
2026-Apr-30,231,1,343,142,0,351
2026-May-01,232,0,341,143,0,350
2026-May-02,233,1,339,143,0,351
2026-May-03,233,0,340,143,0,352
2026-May-04,233,6,341,143,4,353
2026-May-05,232,0,342,141,0,354
